Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_n,CryoSleep_n,Destination_n,VIP_n,total_consumed,total_consumed_2,been_in_RoomService,been_in_Spa,been_in_VRDeck,been_in_FoodCourt,been_in_ShoppingMall,total_consumed_3,has_consumed_high,has_consumed_low,Transported_n
16.0,0.0,0.0,0.0,0.0,0.0,-1,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
36.0,357.0,0.0,114.0,0.0,306.7894819713431,0,1,0,0,777.7894819713431,2,1,0,1,0,1,1,1,1,0
20.0,25.0,0.0,796.0,44.0,44.0,0,1,0,0,909.0,3,1,1,1,0,1,1,1,1,0
0.0,0.0,0.0,0.0,0.0,306.7894819713431,2,1,1,0,306.7894819713431,1,0,0,1,0,0,0,1,0,0
15.0,0.0,798.0,0.0,95.0,0.0,0,1,0,0,893.0,1,0,1,0,1,0,1,1,1,0
7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
45.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
24.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
44.0,0.0,0.0,174.90603284902085,0.0,0.0,0,0,0,0,174.90603284902085,0,0,0,0,0,1,1,0,1,1
44.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
22.0,0.0,747.0,8.0,0.0,314.0,0,1,0,0,1069.0,1,0,0,1,1,1,2,1,1,0
29.0,633.0,0.0,584.0,0.0,0.0,2,1,0,0,1217.0,1,1,0,0,0,1,1,1,1,0
28.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
19.0,0.0,0.0,712.0,1.0,0.0,0,1,-1,0,713.0,1,0,1,0,0,1,1,1,1,0
22.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
56.0,153.0,1750.0,0.0,334.0,1539.0,1,1,0,0,3776.0,3,1,1,1,1,0,1,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
25.0,44.0,5330.0,0.0,2119.0,276.0,1,-1,1,0,7769.0,3,1,1,1,1,0,1,1,1,0
13.0,1.0,457.0,93.0,23.0,0.0,0,1,1,0,574.0,2,1,1,0,1,1,2,1,1,0
28.0,0.0,16.0,496.0,318.0,0.0,0,1,0,0,830.0,1,0,1,0,1,1,2,1,1,0
16.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
23.0,0.0,584.0,0.0,20.0,2469.0,1,1,1,0,3073.0,2,0,1,1,1,0,1,1,1,0
12.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
23.0,355.0,0.0,0.0,1035.0,0.0,0,1,0,0,1390.0,2,1,1,0,0,0,0,1,0,0
31.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
28.0,0.0,0.0,174.90603284902085,0.0,0.0,2,0,0,0,174.90603284902085,0,0,0,0,0,1,1,0,1,1
28.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
43.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
38.0,0.0,451.96167494677076,0.0,0.0,0.0,0,0,0,0,451.96167494677076,0,0,0,0,1,0,1,0,1,0
27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
48.0,383.0,0.0,0.0,393.0,10.0,0,1,0,0,786.0,3,1,1,1,0,0,0,1,0,1
3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
29.0,902.0,1.0,137.0,0.0,0.0,2,1,0,0,1040.0,1,1,0,0,1,1,2,1,1,1
17.0,584.0,738.0,54.0,0.0,621.0,0,1,0,0,1997.0,2,1,0,1,1,1,2,1,1,0
20.0,0.0,0.0,13.0,480.0,249.0,0,1,2,0,742.0,2,0,1,1,0,1,1,1,1,0
22.0,0.0,24.0,0.0,176.0,783.0,0,1,0,0,983.0,2,0,1,1,1,0,1,1,1,0
42.0,44.0,0.0,3648.0,0.0,9.0,2,1,0,0,3701.0,2,1,0,1,0,1,1,1,1,1
50.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
15.0,6.0,1740.0,2184.0,0.0,0.0,0,1,1,0,3930.0,1,1,0,0,1,1,2,1,1,1
31.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
36.0,695.0,451.96167494677076,0.0,0.0,0.0,0,1,1,0,1146.9616749467707,1,1,0,0,1,0,1,1,1,0
27.0,110.0,0.0,638.0,0.0,0.0,0,1,0,0,748.0,1,1,0,0,0,1,1,1,1,0
19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
30.0,818.0,44.0,2.0,2956.0,2311.0,1,1,1,0,6131.0,3,1,1,1,1,1,2,1,1,0
13.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
2.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
34.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
52.0,1350.0,0.0,0.0,0.0,19.0,2,1,0,0,1369.0,2,1,0,1,0,0,0,1,0,0
50.0,0.0,1338.0,0.0,40.0,6178.0,1,1,-1,0,7556.0,2,0,1,1,1,0,1,1,1,0
49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
29.0,1290.0,0.0,6.0,1.0,0.0,2,1,0,0,1297.0,2,1,1,0,0,1,1,1,1,0
6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0
8.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
36.0,1912.0,0.0,0.0,2.0,0.0,0,1,0,0,1914.0,2,1,1,0,0,0,0,1,0,0
3.0,0.0,451.96167494677076,0.0,0.0,0.0,0,1,0,0,451.96167494677076,0,0,0,0,1,0,1,0,1,0
52.0,0.0,12350.0,0.0,13983.0,1515.0,1,1,0,0,27848.0,2,0,1,1,1,0,1,1,1,0
24.0,0.0,7.0,548.0,4.0,0.0,0,1,0,0,559.0,1,0,1,0,1,1,2,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,2,1,-1,0,0.0,0,0,0,0,0,0,0,0,0,0
26.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
24.0,1231.0,0.0,0.0,1.0,3.0,0,1,0,0,1235.0,3,1,1,1,0,0,0,1,0,1
34.0,170.0,1256.0,0.0,3926.0,7121.0,-1,1,0,0,12473.0,3,1,1,1,1,0,1,1,1,0
33.0,0.0,0.0,723.0,108.0,115.0,0,-1,0,0,946.0,2,0,1,1,0,1,1,1,1,0
28.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
23.0,779.0,7.0,9.0,9.0,0.0,0,1,0,0,804.0,2,1,1,0,1,1,2,1,1,0
51.0,0.0,0.0,0.0,544.0,12.0,0,1,0,0,556.0,2,0,1,1,0,0,0,1,0,0
3.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
44.0,0.0,496.0,99.0,317.0,5615.0,1,1,1,0,6527.0,2,0,1,1,1,1,2,1,1,0
26.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
23.0,197.0,76.0,5635.0,7.0,0.0,2,1,0,0,5915.0,2,1,1,0,1,1,2,1,1,1
31.0,0.0,1983.0,0.0,172.0,52.0,1,1,0,-1,2207.0,2,0,1,1,1,0,1,1,1,1
23.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
27.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
19.0,2.0,3.0,450.0,204.0,0.0,0,1,-1,0,659.0,2,1,1,0,1,1,2,1,1,1
45.0,1.0,197.0,0.0,660.0,15.0,0,1,0,0,873.0,3,1,1,1,1,0,1,1,1,0
27.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0.0,0,0,0,0,0,0,0,0,0,0
61.0,2353.0,334.0,9.0,316.0,2.0,2,1,0,1,3014.0,3,1,1,1,1,1,2,1,1,0
19.0,0.0,451.96167494677076,0.0,2.0,9.0,1,1,1,0,462.96167494677076,2,0,1,1,1,0,1,1,1,1
28.771968503937007,1565.0,0.0,0.0,0.0,145.0,2,1,0,1,1710.0,2,1,0,1,0,0,0,1,0,0
48.0,527.0,2.0,1547.0,38.0,0.0,2,1,0,0,2114.0,2,1,1,0,1,1,2,1,1,0
35.0,0.0,0.0,0.0,308.4769036733407,0.0,0,0,0,0,308.4769036733407,1,0,1,0,0,0,0,1,0,1
25.0,0.0,451.96167494677076,0.0,0.0,0.0,0,0,2,0,451.96167494677076,0,0,0,0,1,0,1,0,1,0
26.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
31.0,0.0,820.0,16.0,29.0,2.0,0,1,0,0,867.0,2,0,1,1,1,1,2,1,1,0
33.0,559.0,0.0,145.0,594.0,0.0,2,1,0,0,1298.0,2,1,1,0,0,1,1,1,1,0
28.0,8.0,0.0,3949.0,0.0,9.0,0,1,0,0,3966.0,2,1,0,1,0,1,1,1,1,1
38.0,1126.0,0.0,23.0,34.0,0.0,2,1,0,0,1183.0,2,1,1,0,0,1,1,1,1,0
67.0,0.0,761.0,0.0,1.0,0.0,-1,1,0,0,762.0,1,0,1,0,1,0,1,1,1,1
7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
30.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
29.0,0.0,7.0,31.0,700.0,0.0,0,1,0,0,738.0,1,0,1,0,1,1,2,1,1,0
30.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
29.0,311.0,7.0,665.0,0.0,0.0,0,1,0,0,983.0,1,1,0,0,1,1,2,1,1,0
22.0,0.0,36.0,1.0,3761.0,4521.0,1,1,1,0,8319.0,2,0,1,1,1,1,2,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
19.0,0.0,162.0,540.0,0.0,0.0,0,1,0,0,702.0,0,0,0,0,1,1,2,0,1,0
28.0,4.0,479.0,2237.0,9.0,0.0,2,1,0,0,2729.0,2,1,1,0,1,1,2,1,1,0
34.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,1
18.0,697.0,0.0,25.0,0.0,61.0,2,1,-1,0,783.0,2,1,0,1,0,1,1,1,1,0
26.0,0.0,0.0,716.0,0.0,1.0,0,1,0,0,717.0,1,0,0,1,0,1,1,1,1,1
57.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
22.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,1
25.0,0.0,0.0,1938.0,0.0,1.0,0,1,0,0,1939.0,1,0,0,1,0,1,1,1,1,1
30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
41.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
13.0,0.0,0.0,174.90603284902085,0.0,0.0,0,0,0,0,174.90603284902085,0,0,0,0,0,1,1,0,1,0
19.0,68.0,0.0,0.0,719.0,0.0,0,-1,0,0,787.0,2,1,1,0,0,0,0,1,0,0
41.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
28.0,938.0,61.0,0.0,53.0,4.0,2,1,0,0,1056.0,3,1,1,1,1,0,1,1,1,0
23.0,454.0,333.0,0.0,0.0,0.0,0,1,0,0,787.0,1,1,0,0,1,0,1,1,1,0
19.0,222.89785157787045,0.0,0.0,0.0,0.0,0,0,2,0,222.89785157787045,1,1,0,0,0,0,0,1,0,0
24.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
54.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
12.0,0.0,0.0,0.0,0.0,0.0,1,-1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
37.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
58.0,70.0,0.0,292.0,356.0,0.0,0,1,0,0,718.0,2,1,1,0,0,1,1,1,1,0
38.0,0.0,1025.0,23.0,0.0,0.0,0,1,0,0,1048.0,0,0,0,0,1,1,2,0,1,1
19.0,0.0,3.0,0.0,918.0,2346.0,1,1,0,0,3267.0,2,0,1,1,1,0,1,1,1,0
29.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
59.0,126.0,0.0,127.0,11.0,1393.0,2,1,0,0,1657.0,3,1,1,1,0,1,1,1,1,0
45.0,0.0,313.0,1791.0,414.0,1675.0,1,1,1,0,4193.0,2,0,1,1,1,1,2,1,1,0
59.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
24.0,222.89785157787045,0.0,0.0,0.0,0.0,0,0,2,0,222.89785157787045,1,1,0,0,0,0,0,1,0,1
28.0,2.0,0.0,0.0,754.0,0.0,0,1,0,0,756.0,2,1,1,0,0,0,0,1,0,0
32.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
12.0,0.0,0.0,0.0,0.0,0.0,0,1,-1,0,0.0,0,0,0,0,0,0,0,0,0,0
31.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
16.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
34.0,222.89785157787045,0.0,0.0,0.0,0.0,2,0,0,0,222.89785157787045,1,1,0,0,0,0,0,1,0,0
34.0,233.0,0.0,0.0,1054.0,156.0,0,1,0,0,1443.0,3,1,1,1,0,0,0,1,0,0
25.0,1.0,72.0,1202.0,33.0,0.0,2,1,0,0,1308.0,2,1,1,0,1,1,2,1,1,0
27.0,0.0,2987.0,2.0,3072.0,67.0,1,1,0,0,6128.0,2,0,1,1,1,1,2,1,1,0
21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
28.771968503937007,0.0,0.0,0.0,32.0,1577.0,0,1,0,0,1609.0,2,0,1,1,0,0,0,1,0,0
19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0
34.0,0.0,1286.0,39.0,527.0,57.0,1,1,1,1,1909.0,2,0,1,1,1,1,2,1,1,0
18.0,595.0,134.0,7.0,0.0,0.0,0,1,0,0,736.0,1,1,0,0,1,1,2,1,1,0
45.0,0.0,0.0,0.0,774.0,0.0,0,1,0,0,774.0,1,0,1,0,0,0,0,1,0,0
51.0,90.0,0.0,0.0,881.0,0.0,0,1,0,0,971.0,2,1,1,0,0,0,0,1,0,0
23.0,58.0,396.0,15.0,308.4769036733407,180.0,0,1,0,0,957.4769036733408,3,1,1,1,1,1,2,1,1,0
22.0,0.0,0.0,0.0,0.0,306.7894819713431,0,0,0,0,306.7894819713431,1,0,0,1,0,0,0,1,0,1
3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
29.0,9.0,0.0,663.0,0.0,0.0,0,1,2,0,672.0,1,1,0,0,0,1,1,1,1,0
20.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
39.0,1.0,875.0,0.0,6.0,0.0,0,1,-1,0,882.0,2,1,1,0,1,0,1,1,1,1
16.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
34.0,419.0,0.0,15.0,0.0,0.0,2,1,0,0,434.0,1,1,0,0,0,1,1,1,1,0
22.0,1744.0,79.0,0.0,12.0,1514.0,1,1,1,0,3349.0,3,1,1,1,1,0,1,1,1,0
28.771968503937007,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
32.0,397.0,0.0,7.0,182.0,5.0,0,1,2,0,591.0,3,1,1,1,0,1,1,1,1,0
35.0,790.0,0.0,0.0,308.4769036733407,0.0,0,1,1,0,1098.4769036733408,2,1,1,0,0,0,0,1,0,0
17.0,0.0,0.0,0.0,308.4769036733407,0.0,2,0,0,0,308.4769036733407,1,0,1,0,0,0,0,1,0,1
31.0,1177.0,2.0,0.0,308.4769036733407,1.0,0,1,0,0,1488.4769036733408,3,1,1,1,1,0,1,1,1,0
12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1
37.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
46.0,0.0,131.0,174.90603284902085,8873.0,469.0,1,1,0,0,9647.906032849021,2,0,1,1,1,1,2,1,1,0
25.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
17.0,344.0,1.0,6.0,0.0,275.0,0,1,0,0,626.0,2,1,0,1,1,1,2,1,1,0
30.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
33.0,23.0,0.0,737.0,493.0,1373.0,1,1,0,0,2626.0,3,1,1,1,0,1,1,1,1,0
44.0,1247.0,583.0,0.0,7068.0,132.0,1,1,1,0,9030.0,3,1,1,1,1,0,1,1,1,0
40.0,0.0,1.0,195.0,560.0,0.0,0,1,0,0,756.0,1,0,1,0,1,1,2,1,1,0
29.0,2478.0,0.0,31.0,4.0,11.0,0,1,0,0,2524.0,3,1,1,1,0,1,1,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
29.0,0.0,920.0,0.0,2052.0,3687.0,1,1,0,1,6659.0,2,0,1,1,1,0,1,1,1,0
18.0,0.0,0.0,0.0,484.0,320.0,0,1,0,0,804.0,2,0,1,1,0,0,0,1,0,0
19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
18.0,765.0,0.0,13.0,0.0,0.0,0,1,0,0,778.0,1,1,0,0,0,1,1,1,1,0
21.0,2400.0,7.0,0.0,20.0,0.0,0,1,2,0,2427.0,2,1,1,0,1,0,1,1,1,1
25.0,0.0,451.96167494677076,0.0,0.0,0.0,1,0,0,0,451.96167494677076,0,0,0,0,1,0,1,0,1,0
9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
48.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
22.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
25.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
38.0,316.0,0.0,36.0,920.0,0.0,2,1,0,0,1272.0,2,1,1,0,0,1,1,1,1,0
13.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
49.0,0.0,0.0,1058.0,0.0,0.0,2,1,0,0,1058.0,0,0,0,0,0,1,1,0,1,1
47.0,0.0,0.0,174.90603284902085,0.0,0.0,1,0,0,0,174.90603284902085,0,0,0,0,0,1,1,0,1,0
28.0,0.0,1014.0,0.0,2463.0,517.0,1,1,0,0,3994.0,2,0,1,1,1,0,1,1,1,0
43.0,4.0,1111.0,118.0,1852.0,306.7894819713431,1,1,0,0,3391.789481971343,3,1,1,1,1,1,2,1,1,0
41.0,3594.0,3425.0,0.0,0.0,58.0,1,1,0,0,7077.0,2,1,0,1,1,0,1,1,1,0
27.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
33.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
40.0,963.0,14.0,320.0,1.0,0.0,2,1,0,0,1298.0,2,1,1,0,1,1,2,1,1,0
58.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
38.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
25.0,0.0,12.0,851.0,19.0,103.0,0,1,1,0,985.0,2,0,1,1,1,1,2,1,1,0
11.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
37.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
18.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
26.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
37.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
29.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
18.0,0.0,1878.0,0.0,18572.0,10028.0,1,1,0,0,30478.0,2,0,1,1,1,0,1,1,1,0
72.0,309.0,0.0,0.0,0.0,463.0,0,1,2,0,772.0,2,1,0,1,0,0,0,1,0,0
43.0,0.0,0.0,0.0,0.0,306.7894819713431,1,0,0,0,306.7894819713431,1,0,0,1,0,0,0,1,0,1
36.0,1.0,1410.0,0.0,1.0,0.0,0,1,-1,0,1412.0,2,1,1,0,1,0,1,1,1,1
24.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
34.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
43.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
6.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0
27.0,3340.0,588.0,174.90603284902085,173.0,71.0,1,1,1,0,4346.90603284902,3,1,1,1,1,1,2,1,1,0
24.0,812.0,5450.0,0.0,1.0,262.0,1,1,0,0,6525.0,3,1,1,1,1,0,1,1,1,1
0.0,222.89785157787045,0.0,0.0,0.0,0.0,0,0,0,0,222.89785157787045,1,1,0,0,0,0,0,1,0,0
18.0,0.0,17.0,0.0,0.0,784.0,0,1,0,0,801.0,1,0,0,1,1,0,1,1,1,0
38.0,139.0,9.0,0.0,0.0,582.0,0,1,0,0,730.0,2,1,0,1,1,0,1,1,1,0
41.0,0.0,0.0,0.0,0.0,0.0,1,-1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
21.0,1380.0,0.0,27.0,0.0,15.0,2,1,0,0,1422.0,2,1,0,1,0,1,1,1,1,0
13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
56.0,324.0,574.0,116.0,0.0,0.0,2,1,0,0,1014.0,1,1,0,0,1,1,2,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
21.0,27.0,451.96167494677076,782.0,0.0,0.0,0,1,0,0,1260.9616749467707,1,1,0,0,1,1,2,1,1,1
49.0,222.89785157787045,0.0,0.0,0.0,0.0,0,0,0,0,222.89785157787045,1,1,0,0,0,0,0,1,0,0
54.0,0.0,451.96167494677076,0.0,3200.0,0.0,1,1,0,0,3651.961674946771,1,0,1,0,1,0,1,1,1,1
45.0,39.0,7295.0,589.0,110.0,124.0,1,1,1,0,8157.0,3,1,1,1,1,1,2,1,1,1
24.0,0.0,0.0,174.90603284902085,59.0,4120.0,0,-1,0,0,4353.90603284902,2,0,1,1,0,1,1,1,1,0
11.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
28.0,679.0,0.0,0.0,0.0,0.0,0,1,2,0,679.0,1,1,0,0,0,0,0,1,0,0
13.0,94.0,0.0,0.0,889.0,0.0,0,1,0,0,983.0,2,1,1,0,0,0,0,1,0,0
46.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
21.0,0.0,0.0,908.0,49.0,0.0,0,1,1,0,957.0,1,0,1,0,0,1,1,1,1,1
40.0,6103.0,7570.0,860.0,13117.0,192.0,1,1,1,0,27842.0,3,1,1,1,1,1,2,1,1,0
